Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777898975130,CLICK,0,0,com.mele.logger
1777898976359,CLICK,0,0,com.sec.android.app.launcher
1777898977115,CLICK,0,0,com.ss.android.ugc.trill
1777898978122,SCROLL,0,1266282,com.ss.android.ugc.trill
1777898982351,SCROLL,87,0,com.ss.android.ugc.trill
1777898982461,SCROLL,85,0,com.ss.android.ugc.trill
1777898982643,SCROLL,523,0,com.ss.android.ugc.trill
1777898982751,SCROLL,885,0,com.ss.android.ugc.trill
1777898982861,SCROLL,1029,0,com.ss.android.ugc.trill
1777898982966,SCROLL,1070,0,com.ss.android.ugc.trill
1777898983067,SCROLL,1079,0,com.ss.android.ugc.trill
1777898983175,SCROLL,1080,0,com.ss.android.ugc.trill
1777898984813,SCROLL,1093,0,com.ss.android.ugc.trill
1777898984929,SCROLL,1092,0,com.ss.android.ugc.trill
1777898985045,SCROLL,1095,0,com.ss.android.ugc.trill
1777898985212,SCROLL,1091,0,com.ss.android.ugc.trill
1777898985335,SCROLL,1086,0,com.ss.android.ugc.trill
1777898985445,SCROLL,1081,0,com.ss.android.ugc.trill
1777898985556,SCROLL,1079,0,com.ss.android.ugc.trill
1777898985781,SCROLL,1081,0,com.ss.android.ugc.trill
1777898986058,SCROLL,1094,0,com.ss.android.ugc.trill
1777898986170,SCROLL,1100,0,com.ss.android.ugc.trill
1777898986280,SCROLL,1107,0,com.ss.android.ugc.trill
1777898986381,SCROLL,1120,0,com.ss.android.ugc.trill
1777898986504,SCROLL,1124,0,com.ss.android.ugc.trill
1777898986749,SCROLL,1150,0,com.ss.android.ugc.trill
1777898986855,SCROLL,1148,0,com.ss.android.ugc.trill
1777898987031,SCROLL,1203,0,com.ss.android.ugc.trill
1777898987132,SCROLL,1739,0,com.ss.android.ugc.trill
1777898987240,SCROLL,2031,0,com.ss.android.ugc.trill
1777898987349,SCROLL,2133,0,com.ss.android.ugc.trill
1777898987458,SCROLL,2157,0,com.ss.android.ugc.trill
1777898987565,SCROLL,2160,0,com.ss.android.ugc.trill
1777898989452,SCROLL,2766,0,com.ss.android.ugc.trill
1777898989560,SCROLL,3087,0,com.ss.android.ugc.trill
1777898989668,SCROLL,3204,0,com.ss.android.ugc.trill
1777898989777,SCROLL,3235,0,com.ss.android.ugc.trill
1777898989886,SCROLL,3240,0,com.ss.android.ugc.trill
1777898992038,SCROLL,3315,0,com.ss.android.ugc.trill
1777898992163,SCROLL,3310,0,com.ss.android.ugc.trill
1777898992915,SCROLL,3302,0,com.ss.android.ugc.trill
1777898993098,SCROLL,3718,0,com.ss.android.ugc.trill
1777898993205,SCROLL,4107,0,com.ss.android.ugc.trill
1777898993314,SCROLL,4262,0,com.ss.android.ugc.trill
1777898993422,SCROLL,4310,0,com.ss.android.ugc.trill
1777898993529,SCROLL,4319,0,com.ss.android.ugc.trill
1777898993638,SCROLL,4320,0,com.ss.android.ugc.trill
1777898997320,SCROLL,4385,0,com.ss.android.ugc.trill
1777898997429,SCROLL,4416,0,com.ss.android.ugc.trill
1777898997536,SCROLL,4948,0,com.ss.android.ugc.trill
1777898997645,SCROLL,5251,0,com.ss.android.ugc.trill
1777898997753,SCROLL,5364,0,com.ss.android.ugc.trill
1777898997862,SCROLL,5395,0,com.ss.android.ugc.trill
1777898997970,SCROLL,5400,0,com.ss.android.ugc.trill
1777899000440,SCROLL,5928,0,com.ss.android.ugc.trill
1777899000549,SCROLL,6298,0,com.ss.android.ugc.trill
1777899000656,SCROLL,6430,0,com.ss.android.ugc.trill
1777899000758,SCROLL,6473,0,com.ss.android.ugc.trill
1777899000866,SCROLL,6480,0,com.ss.android.ugc.trill
1777899004005,SCROLL,21,0,com.ss.android.ugc.trill
1777899004116,SCROLL,25,0,com.ss.android.ugc.trill
1777899004235,SCROLL,27,0,com.ss.android.ugc.trill
1777899004437,SCROLL,26,0,com.ss.android.ugc.trill
1777899004548,SCROLL,14,0,com.ss.android.ugc.trill
1777899004655,SCROLL,4,0,com.ss.android.ugc.trill
1777899004778,SCROLL,1,0,com.ss.android.ugc.trill
1777899004911,SCROLL,7,0,com.ss.android.ugc.trill
1777899005012,SCROLL,35,0,com.ss.android.ugc.trill
1777899005121,SCROLL,30,0,com.ss.android.ugc.trill
1777899005232,SCROLL,13,0,com.ss.android.ugc.trill
1777899005338,SCROLL,4,0,com.ss.android.ugc.trill
1777899005455,SCROLL,0,0,com.ss.android.ugc.trill
1777899005538,SCROLL,0,1268091,com.ss.android.ugc.trill
1777899005607,SCROLL,0,0,com.ss.android.ugc.trill
1777899005649,SCROLL,0,1268331,com.ss.android.ugc.trill
1777899010354,SCROLL,0,1268461,com.ss.android.ugc.trill
1777899010785,SCROLL,0,1270034,com.ss.android.ugc.trill
1777899010888,SCROLL,0,1270379,com.ss.android.ugc.trill
1777899010994,SCROLL,0,1270380,com.ss.android.ugc.trill
1777899026347,SCROLL,0,1270413,com.ss.android.ugc.trill
1777899026648,SCROLL,0,1270384,com.ss.android.ugc.trill
1777899026753,SCROLL,0,1270380,com.ss.android.ugc.trill
1777899026864,SCROLL,0,1271882,com.ss.android.ugc.trill
1777899026973,SCROLL,0,1272427,com.ss.android.ugc.trill
1777899027085,SCROLL,0,1272429,com.ss.android.ugc.trill
