Timestamp,Sensor_Type,X,Y,Z
1777532515268,ACCEL,0.25722843,-0.11006984,9.750752
1777532515276,GYRO,1.527162E-4,-0.0029016077,4.581486E-4
1777532515286,ACCEL,0.26081768,-0.1052842,9.74836
1777532515295,GYRO,4.581486E-4,0.002290743,0.0010690134
1777532515305,ACCEL,0.26081768,-0.106480606,9.732806
1777532515315,GYRO,1.527162E-4,0.0010690134,1.527162E-4
1777532515324,ACCEL,0.26081768,-0.09092726,9.730413
1777532515334,GYRO,-1.527162E-4,4.581486E-4,-1.527162E-4
1777532515343,ACCEL,0.2548356,-0.096909314,9.738789
1777532515353,GYRO,1.527162E-4,-7.6358096E-4,-4.581486E-4
1777532515362,ACCEL,0.2440679,-0.11365908,9.74836
1777532515372,GYRO,-1.527162E-4,-0.002290743,-1.527162E-4
1777532515382,ACCEL,0.2620141,-0.10767702,9.74477
1777532515391,GYRO,-0.0010690134,-0.0025961753,1.527162E-4
1777532515403,ACCEL,0.2739782,-0.111266255,9.736395
1777532515410,GYRO,1.527162E-4,-0.0016798781,1.527162E-4
1777532515420,ACCEL,0.2632105,-0.09810573,9.737592
1777532515429,GYRO,-1.527162E-4,0.0013744457,4.581486E-4
1777532515439,ACCEL,0.25244278,-0.08973085,9.728021
1777532515448,GYRO,1.527162E-4,4.581486E-4,-1.527162E-4
1777532515458,ACCEL,0.24765715,-0.101694964,9.735199
1777532515467,GYRO,1.527162E-4,1.527162E-4,-7.6358096E-4
1777532515477,ACCEL,0.2632105,-0.101694964,9.738789
1777532515487,GYRO,4.581486E-4,1.527162E-4,4.581486E-4
1777532515496,ACCEL,0.2632105,-0.09451649,9.742377
1777532515505,GYRO,4.581486E-4,-1.527162E-4,1.527162E-4
1777532515515,ACCEL,0.25603202,-0.09212367,9.736395
1777532515524,GYRO,4.581486E-4,7.6358096E-4,0.0010690134
1777532515534,ACCEL,0.2536392,-0.10767702,9.749556
1777532515544,GYRO,-1.527162E-4,-4.581486E-4,4.581486E-4
1777532515553,ACCEL,0.2632105,-0.101694964,9.722038
1777532515563,GYRO,-1.527162E-4,-0.0010690134,-1.527162E-4
1777532515572,ACCEL,0.25962126,-0.111266255,9.730413
1777532515582,GYRO,1.527162E-4,-1.527162E-4,-1.527162E-4
1777532515591,ACCEL,0.25962126,-0.10049855,9.751948
1777532515600,GYRO,1.527162E-4,4.581486E-4,-4.581486E-4
1777532515611,ACCEL,0.25722843,-0.10289137,9.7399845
1777532515622,GYRO,1.527162E-4,7.6358096E-4,-1.527162E-4
1777532515630,ACCEL,0.2632105,-0.11006984,9.736395
1777532515640,GYRO,1.527162E-4,0.0016798781,1.527162E-4
1777532515649,ACCEL,0.24526432,-0.09930214,9.74836
1777532515660,GYRO,1.527162E-4,4.581486E-4,-1.527162E-4
1777532515668,ACCEL,0.2739782,-0.09810573,9.749556
1777532515677,GYRO,1.527162E-4,-4.581486E-4,-4.581486E-4
1777532515687,ACCEL,0.27158538,-0.10767702,9.725628
1777532515696,GYRO,1.527162E-4,-7.6358096E-4,-1.527162E-4
1777532515706,ACCEL,0.15672988,-0.15314065,9.633504
1777532515715,GYRO,0.024587307,-0.083230324,0.00962112
1777532515725,ACCEL,0.34217364,-0.046660043,9.767502
1777532515734,GYRO,-0.0013744457,0.021227552,0.0019853106
1777532515744,ACCEL,0.28953153,-0.104087785,9.823733
1777532515754,GYRO,-0.0050396346,0.0151189035,1.527162E-4
1777532515763,ACCEL,0.2835495,-0.09332009,9.74836
1777532515772,GYRO,-0.009010255,0.019089524,-0.0010690134
1777532515782,ACCEL,0.2656033,-0.111266255,9.732806
1777532515792,GYRO,-0.0019853106,0.002290743,1.527162E-4
1777532515801,ACCEL,0.27038896,-0.101694964,9.749556
1777532515812,GYRO,-1.527162E-4,0.0013744457,-1.527162E-4
