Timestamp,Sensor_Type,X,Y,Z
1777898248788,ACCEL,0.16749759,-0.18903299,9.732806
1777898248805,ACCEL,0.19262223,-0.22013968,9.700503
1777898248806,GYRO,-7.6358096E-4,-3.054324E-4,-3.054324E-4
1777898248825,GYRO,0.00320704,-0.0030543238,-6.108648E-4
1777898248826,ACCEL,0.21655045,-0.2009971,9.751948
1777898248844,ACCEL,0.23808585,-0.12203395,9.766306
1777898248844,GYRO,0.004123337,0.0015271619,-0.0
1777898248864,GYRO,0.0019853106,0.0015271619,-6.108648E-4
1777898248864,ACCEL,0.16271193,-0.09092726,9.798609
1777898248882,ACCEL,0.1698904,-0.096909314,9.763913
1777898248883,GYRO,7.6358096E-4,0.0021380268,-0.0
1777898248901,ACCEL,0.11724831,-0.11365908,9.767502
1777898248902,GYRO,-0.0013744457,-0.0012217296,-3.054324E-4
1777898248920,GYRO,-0.0010690134,-0.0033597562,-9.162972E-4
1777898248920,ACCEL,0.20937198,-0.1363909,9.766306
1777898248939,ACCEL,0.2213361,-0.16869399,9.750752
1777898248939,GYRO,-0.0010690134,-0.0018325944,-3.054324E-4
1777898248959,GYRO,0.0016798781,6.108648E-4,-6.108648E-4
1777898248960,ACCEL,0.21535404,-0.16271193,9.756734
1777898248978,ACCEL,0.17108682,-0.14596218,9.771091
1777898248978,GYRO,4.581486E-4,0.0012217296,-6.108648E-4
1777898248997,ACCEL,0.1591227,-0.12801601,9.783055
1777898248998,GYRO,0.0029016077,3.054324E-4,-6.108648E-4
1777898249015,GYRO,-4.581486E-4,-6.108648E-4,-6.108648E-4
1777898249016,ACCEL,0.17467605,-0.11724831,9.763913
1777898249035,ACCEL,0.19740787,-0.13160525,9.79143
1777898249035,GYRO,7.6358096E-4,-0.0012217296,-3.054324E-4
1777898249054,ACCEL,0.18544376,-0.13399807,9.745967
1777898249054,GYRO,-0.0010690134,0.0012217296,-6.108648E-4
1777898249073,ACCEL,0.17347965,-0.15672988,9.762716
1777898249073,GYRO,4.581486E-4,-6.108648E-4,-9.162972E-4
1777898249093,ACCEL,0.1794617,-0.15074782,9.730413
1777898249093,GYRO,-1.527162E-4,-0.0012217296,-9.162972E-4
1777898249111,ACCEL,0.19740787,-0.14596218,9.765109
1777898249111,GYRO,0.0010690134,-0.0015271619,-9.162972E-4
1777898249133,ACCEL,0.24047868,-0.13399807,9.763913
1777898249133,GYRO,-1.527162E-4,-6.108648E-4,-6.108648E-4
1777898249149,ACCEL,0.17826529,-0.1471586,9.767502
1777898249149,GYRO,4.581486E-4,9.162972E-4,-6.108648E-4
1777898249168,ACCEL,0.16869399,-0.15194423,9.74477
1777898249168,GYRO,0.0010690134,9.162972E-4,-6.108648E-4
1777898249187,ACCEL,0.16151553,-0.15314065,9.757931
1777898249187,GYRO,0.0013744457,-6.108648E-4,-0.0
1777898249207,ACCEL,0.2009971,-0.12562318,9.772287
1777898249207,GYRO,0.0019853106,-0.0015271619,-6.108648E-4
1777898249226,ACCEL,0.18664017,-0.124426775,9.783055
1777898249226,GYRO,-4.581486E-4,-0.0012217296,-6.108648E-4
1777898249246,GYRO,0.06918044,-0.03848448,-0.0036651888
1777898249246,ACCEL,0.20338993,-0.14476576,9.725628
1777898249264,ACCEL,0.17587246,-0.1591227,9.798609
1777898249264,GYRO,-0.008093959,0.0042760535,-0.0012217296
1777898249283,GYRO,-0.024587307,0.025961753,6.108648E-4
1777898249284,ACCEL,0.21415763,-0.1363909,9.678967
1777898249302,ACCEL,0.22013968,-0.12801601,9.882358
1777898249302,GYRO,-0.021532983,0.0067195124,9.162972E-4
1777898249321,ACCEL,0.1794617,-0.12921242,9.720842
1777898249321,GYRO,1.527162E-4,0.0027488915,-6.108648E-4
1777898249341,ACCEL,0.17347965,-0.13998012,9.768699
1777898249341,GYRO,-0.0025961753,0.0024434591,-0.0
1777898249360,ACCEL,0.13040884,-0.12323037,9.780663
1777898249360,GYRO,-4.581486E-4,-0.0030543238,-3.054324E-4
1777898249379,ACCEL,0.23928227,-0.104087785,9.773484
1777898249379,GYRO,-0.0016798781,-0.0024434591,-3.054324E-4
1777898249397,GYRO,-0.0016798781,-6.108648E-4,3.054324E-4
1777898249398,ACCEL,0.19621146,-0.12083755,9.792626
1777898249417,ACCEL,0.2117648,-0.16031912,9.729217
1777898249418,GYRO,-0.002290743,0.0015271619,-6.108648E-4
1777898249436,ACCEL,0.13998012,-0.18185452,9.738789
1777898249436,GYRO,-7.6358096E-4,-3.054324E-4,-3.054324E-4
1777898249455,ACCEL,0.16630118,-0.15194423,9.738789
1777898249455,GYRO,0.0019853106,-9.162972E-4,-0.0
1777898249474,ACCEL,0.20458634,-0.1160519,9.793823
1777898249474,GYRO,1.527162E-4,-0.0036651888,-6.108648E-4
1777898249493,GYRO,4.581486E-4,3.054324E-4,3.054324E-4
1777898249493,ACCEL,0.21894327,-0.09092726,9.790234
1777898249512,GYRO,-0.003817905,0.0021380268,-3.054324E-4
1777898249514,ACCEL,0.15672988,-0.13758731,9.765109
1777898249531,GYRO,-4.581486E-4,-6.108648E-4,-0.0
1777898249531,ACCEL,0.17228323,-0.1698904,9.735199
1777898249551,ACCEL,0.16271193,-0.18305093,9.725628
1777898249551,GYRO,-7.6358096E-4,-6.108648E-4,-3.054324E-4
1777898249569,ACCEL,0.22492532,-0.15792629,9.769895
1777898249570,GYRO,0.0016798781,-0.0024434591,-6.108648E-4
1777898249589,ACCEL,0.23808585,-0.12801601,9.765109
1777898249589,GYRO,1.527162E-4,9.162972E-4,-0.0
1777898249608,GYRO,0.0010690134,0.0012217296,-3.054324E-4
