Timestamp,Sensor_Type,X,Y,Z
1777865920534,ACCEL,0.23090738,-0.1591227,9.7399845
1777865920552,ACCEL,0.23330021,-0.17108682,9.743574
1777865920553,GYRO,-3.054324E-4,-4.581486E-4,-3.054324E-4
1777865920571,ACCEL,0.22253251,-0.15672988,9.743574
1777865920571,GYRO,0.0,-4.581486E-4,9.162972E-4
1777865920590,GYRO,-3.054324E-4,-7.6358096E-4,3.054324E-4
1777865920590,ACCEL,0.23090738,-0.15672988,9.747163
1777865920609,GYRO,3.054324E-4,-7.6358096E-4,0.0
1777865920609,ACCEL,0.2440679,-0.15433706,9.731609
1777865920628,GYRO,0.0,-1.527162E-4,-3.054324E-4
1777865920629,ACCEL,0.2428715,-0.15553348,9.735199
1777865920647,GYRO,-3.054324E-4,-4.581486E-4,0.0
1777865920648,ACCEL,0.21894327,-0.15792629,9.736395
1777865920666,ACCEL,0.22372891,-0.15074782,9.742377
1777865920666,GYRO,3.054324E-4,-4.581486E-4,3.054324E-4
1777865920685,ACCEL,0.23330021,-0.15194423,9.755538
1777865920685,GYRO,-6.108648E-4,7.6358096E-4,0.0
1777865920704,ACCEL,0.22731815,-0.15672988,9.749556
1777865920705,GYRO,3.054324E-4,-1.527162E-4,3.054324E-4
1777865920723,ACCEL,0.23569304,-0.15314065,9.7399845
1777865920723,GYRO,3.054324E-4,1.527162E-4,-6.108648E-4
1777865920742,ACCEL,0.2428715,-0.16749759,9.737592
1777865920743,GYRO,0.0,4.581486E-4,-6.108648E-4
1777865920762,GYRO,6.108648E-4,-4.581486E-4,-3.054324E-4
1777865920762,ACCEL,0.23330021,-0.16390835,9.742377
1777865920781,GYRO,0.0,-7.6358096E-4,-3.054324E-4
1777865920782,ACCEL,0.23449662,-0.1591227,9.74477
1777865920800,GYRO,-6.108648E-4,-1.527162E-4,0.0
1777865920800,ACCEL,0.22971097,-0.16630118,9.745967
1777865920819,GYRO,-3.054324E-4,-4.581486E-4,-3.054324E-4
1777865920819,ACCEL,0.23808585,-0.1591227,9.736395
1777865920838,GYRO,0.0,-1.527162E-4,0.0
1777865920838,ACCEL,0.23330021,-0.1471586,9.750752
1777865920858,ACCEL,0.22372891,-0.16510476,9.7399845
1777865920858,GYRO,0.0,-1.527162E-4,-3.054324E-4
1777865920876,GYRO,-3.054324E-4,4.581486E-4,-3.054324E-4
1777865920877,ACCEL,0.23090738,-0.16031912,9.745967
1777865920896,GYRO,0.0,-4.581486E-4,-3.054324E-4
1777865920896,ACCEL,0.2428715,-0.15433706,9.745967
1777865920914,GYRO,0.0,-1.527162E-4,0.0
1777865920915,ACCEL,0.2428715,-0.15553348,9.7399845
1777865920934,GYRO,0.0,-4.581486E-4,3.054324E-4
1777865920934,ACCEL,0.22492532,-0.16271193,9.737592
1777865920953,ACCEL,0.2321038,-0.16510476,9.7399845
1777865920954,GYRO,6.108648E-4,-4.581486E-4,0.0
1777865920972,ACCEL,0.23569304,-0.16630118,9.736395
1777865920972,GYRO,3.054324E-4,-7.6358096E-4,3.054324E-4
1777865920992,GYRO,-3.054324E-4,1.527162E-4,3.054324E-4
1777865920993,ACCEL,0.22612174,-0.16031912,9.738789
1777865921010,GYRO,0.0,4.581486E-4,0.0
1777865921011,ACCEL,0.22492532,-0.16749759,9.742377
1777865921029,GYRO,3.054324E-4,-1.527162E-4,0.0
1777865921029,ACCEL,0.2321038,-0.16510476,9.741181
1777865921048,ACCEL,0.24765715,-0.14237295,9.737592
1777865921049,GYRO,3.054324E-4,-4.581486E-4,-6.108648E-4
1777865921068,GYRO,-3.054324E-4,-1.527162E-4,0.0
1777865921068,ACCEL,0.22971097,-0.15074782,9.738789
1777865921087,GYRO,-6.108648E-4,4.581486E-4,3.054324E-4
1777865921088,ACCEL,0.23808585,-0.15792629,9.749556
1777865921106,ACCEL,0.25244278,-0.16749759,9.750752
1777865921106,GYRO,-3.054324E-4,-1.527162E-4,-6.108648E-4
1777865921125,GYRO,0.0,-1.527162E-4,3.054324E-4
1777865921125,ACCEL,0.24047868,-0.16390835,9.74836
1777865921145,GYRO,3.054324E-4,1.527162E-4,-3.054324E-4
1777865921145,ACCEL,0.2416751,-0.16630118,9.741181
1777865921164,GYRO,-3.054324E-4,-1.527162E-4,-3.054324E-4
1777865921164,ACCEL,0.22731815,-0.15792629,9.747163
1777865921183,GYRO,3.054324E-4,-7.6358096E-4,-3.054324E-4
1777865921183,ACCEL,0.2321038,-0.16031912,9.734002
