Timestamp,Sensor_Type,X,Y,Z
1778048389599,ACCEL,0.72741807,6.518049,7.0432734
1778048389606,ACCEL,0.6664011,6.503692,7.0959153
1778048389616,GYRO,-0.09987639,0.055283263,-0.0061086477
1778048389626,ACCEL,0.6975078,6.5168524,7.079166
1778048389635,GYRO,-0.1472184,0.0971275,0.05253437
1778048389645,ACCEL,0.9403793,6.6149583,7.021738
1778048389654,GYRO,-0.12705988,-0.0033597562,0.047952887
1778048389665,ACCEL,1.0971092,6.652047,7.2909307
1778048389674,GYRO,-0.051618073,-0.083993904,0.003970621
1778048389682,ACCEL,1.0671989,6.623333,7.3064837
1778048389692,GYRO,-0.01527162,-0.067195125,-0.039095346
1778048389702,ACCEL,0.92602235,6.562316,7.2287173
1778048389711,GYRO,-0.041538805,-0.024129158,-0.040622506
1778048389721,ACCEL,0.94396853,6.5108705,7.200003
1778048389731,GYRO,-0.074525505,0.0070249448,-0.03604102
1778048389740,ACCEL,1.0109676,6.5288167,7.179664
1778048389749,GYRO,-0.1075122,0.043371398,-0.038179047
1778048389759,ACCEL,0.9846465,6.710671,7.076773
1778048389768,GYRO,-0.14966187,0.051618073,-0.073303774
1778048389778,ACCEL,1.012164,6.906883,6.9020967
1778048389788,GYRO,-0.21532984,-0.016187917,-0.15668681
1778048389797,ACCEL,0.9176475,6.876972,6.99781
1778048389807,GYRO,-0.26542073,-0.10506874,-0.24617851
1778048389816,ACCEL,0.9607183,6.8195443,7.0600233
1778048389826,GYRO,-0.24770567,-0.21441354,-0.33078328
1778048389835,ACCEL,1.6163517,7.066005,6.3314085
1778048389845,GYRO,-0.37384924,-0.3695732,-0.5198459
1778048389854,ACCEL,1.8460627,6.538388,5.584848
1778048389864,GYRO,-0.88514304,-0.38026333,-0.733954
1778048389875,ACCEL,1.1389836,7.0935225,7.1270223
1778048389883,GYRO,-1.242499,-0.031459536,-0.8277218
1778048389893,ACCEL,0.8817552,6.07418,8.172686
1778048389902,GYRO,-1.2198969,0.14569125,-0.9434807
1778048389912,ACCEL,0.32422748,5.345566,8.49452
1778048389923,GYRO,-1.1743876,0.5222894,-0.9941824
1778048389931,ACCEL,0.5563313,5.4352965,7.135397
1778048389941,GYRO,-1.3206897,0.478918,-0.8203914
1778048389950,ACCEL,0.48454657,5.081159,7.8436728
1778048389959,GYRO,-1.3637556,0.5506946,-0.6411026
1778048389970,ACCEL,-0.038285162,4.5284166,8.115258
1778048389979,GYRO,-1.344208,0.56077385,-0.46822786
1778048389988,ACCEL,-0.91166544,4.4255257,8.17149
1778048389998,GYRO,-1.3851359,0.56443906,-0.2602284
1778048390008,ACCEL,-1.2370893,4.3836513,8.737391
1778048390017,GYRO,-1.2663227,0.7168498,-0.05131264
1778048390027,ACCEL,-0.79920274,4.2592244,9.751948
1778048390036,GYRO,-0.6334668,0.7373138,0.16920954
1778048390046,ACCEL,-0.038285162,4.6085763,8.980264
1778048390055,GYRO,-0.3500255,0.4865538,0.12095123
1778048390064,ACCEL,-0.13878371,4.4231324,8.76491
1778048390074,GYRO,-0.13591741,0.10506874,0.02687805
1778048390083,ACCEL,-0.8530413,4.1240296,8.953942
1778048390093,GYRO,-0.046731155,-0.028710645,0.021991132
1778048390103,ACCEL,-1.6953149,3.5772698,9.333204
1778048390114,GYRO,-0.10476331,0.1915061,0.20769402
1778048390122,ACCEL,-1.6211374,3.5856447,8.673982
1778048390131,GYRO,-0.23121232,0.32895067,0.4156935
1778048390141,ACCEL,-0.9798609,3.8823547,7.952546
1778048390150,GYRO,-0.3604102,0.15241076,0.4905244
1778048390160,ACCEL,-0.2847459,4.3561335,8.026724
1778048390170,GYRO,-0.43585202,-0.08613193,0.40866855
1778048390180,ACCEL,-0.008374879,4.395615,9.382257
1778048390189,GYRO,-0.43585202,0.09529491,0.3262018
1778048390198,ACCEL,0.12801601,4.341777,9.4839525
1778048390207,GYRO,-0.34697118,0.24281874,0.2376264
1778048390217,ACCEL,-0.30149564,4.698307,9.23151
1778048390226,GYRO,-0.17776164,0.13775001,0.16157374
1778048390236,ACCEL,-0.36610186,4.3154554,9.347562
1778048390246,GYRO,0.107817635,-0.017409647,0.1197295
1778048390255,ACCEL,-0.27996024,4.1874394,9.21476
1778048390267,GYRO,0.31612253,-0.09346231,0.10079269
1778048390274,ACCEL,-0.4211368,4.6971107,9.120243
1778048390284,GYRO,0.32192573,-0.054061532,0.08093958
1778048390293,ACCEL,-0.18903299,4.537988,9.071191
1778048390303,GYRO,0.32253662,-0.0030543238,0.029626941
1778048390313,ACCEL,-0.4031906,4.298706,9.12144
1778048390322,GYRO,0.39003715,0.017104214,0.018631376
1778048390332,ACCEL,-0.5288138,4.1647077,8.772088
1778048390341,GYRO,0.42607817,-0.0048869182,0.08002329
1778048390351,ACCEL,-0.46181476,4.401597,8.56152
1778048390360,GYRO,0.37995788,-0.0036651888,0.1178969
1778048390371,ACCEL,-0.37567315,4.733003,8.583055
1778048390380,GYRO,0.32039857,-0.005497783,0.109650224
1778048390389,ACCEL,-0.31465617,4.776074,8.707481
1778048390399,GYRO,0.2800815,0.01282816,0.042455103
1778048390408,ACCEL,-0.54675996,4.456632,8.7984085
1778048390418,GYRO,0.36407542,-0.060781047,0.07299834
1778048390427,ACCEL,-0.40079778,4.369294,8.730213
1778048390436,GYRO,0.5552761,-0.18356487,0.14416409
1778048390446,ACCEL,-0.17228323,4.698307,8.440681
1778048390456,GYRO,0.72753996,-0.32467464,0.11606431
1778048390465,ACCEL,0.069391854,5.0392847,8.273184
1778048390475,GYRO,0.7693842,-0.30512697,0.03940078
1778048390485,ACCEL,0.041874398,5.42094,8.139186
1778048390494,GYRO,0.68111426,-0.23182319,-0.031154104
1778048390504,ACCEL,-0.016749758,5.400601,7.856833
1778048390513,GYRO,0.5745183,-0.28985533,-0.09529491
1778048390523,ACCEL,-0.21894327,5.1266227,8.060223
1778048390532,GYRO,0.524122,-0.25228715,-0.060475614
1778048390542,ACCEL,-0.45942193,4.983053,8.299505
1778048390552,GYRO,0.5913171,-0.28710645,0.06811142
1778048390560,ACCEL,-0.5072784,4.9435716,8.82114
1778048390571,GYRO,0.7947351,-0.22052218,0.23640467
1778048390580,ACCEL,-0.15553348,4.9782677,8.712267
1778048390589,GYRO,0.90377444,0.03054324,0.33719736
1778048390599,ACCEL,-0.16031912,5.144569,7.9740815
1778048390608,GYRO,0.8976658,0.004581486,0.4395172
1778048390618,ACCEL,0.014356935,5.2977095,8.100901
1778048390627,GYRO,0.85765415,0.16920954,0.52931434
1778048390638,ACCEL,0.2440679,5.8420763,7.3136625
1778048390647,GYRO,0.573602,0.3604102,0.490219
1778048390656,ACCEL,0.021535404,5.881558,6.9678993
1778048390666,GYRO,0.2751946,0.4951059,0.4951059
1778048390675,ACCEL,-0.31226337,5.676972,7.203593
1778048390689,GYRO,0.16157374,0.65759593,0.54611313
1778048390703,ACCEL,-1.099502,5.558527,7.5062847
1778048390709,GYRO,0.16920954,0.6682861,0.69088805
1778048390715,ACCEL,-1.262214,5.3144593,8.103293
1778048390723,GYRO,0.3121519,0.77732545,0.93309593
1778048390735,ACCEL,-1.0480564,5.241478,7.3100734
1778048390742,GYRO,0.49846566,0.7990111,1.1310161
1778048390758,ACCEL,-0.7070791,6.719046,4.8083773
1778048390761,GYRO,0.51801336,0.11178826,0.99815303
1778048390771,ACCEL,0.09810573,7.7108707,5.74756
1778048390780,GYRO,0.17623448,-0.31612253,0.64629495
1778048390790,ACCEL,1.0683953,7.4213395,7.7312098
1778048390800,GYRO,-0.13927718,0.11423171,0.25411975
1778048390809,ACCEL,0.31944183,6.937989,7.411768
1778048390819,GYRO,-0.2678642,0.31154105,0.004581486
1778048390828,ACCEL,-0.8039884,6.5982084,6.235696
1778048390838,GYRO,-0.3121519,-0.20769402,-0.032375835
1778048390848,ACCEL,-1.0480564,6.3397837,6.8578296
1778048390857,GYRO,-0.29382595,-0.5745183,0.037568185
1778048390866,ACCEL,-0.85902333,6.1399827,8.088937
1778048390875,GYRO,-0.24617851,-0.42668906,0.13347395
1778048390885,ACCEL,-0.69272214,5.9581285,8.633304
1778048390895,GYRO,-0.21074834,0.0042760535,0.23884813
1778048390905,ACCEL,-1.2394822,6.134001,7.9513497
1778048390914,GYRO,-0.18203771,0.17379104,0.36560258
1778048390925,ACCEL,-1.6546369,6.3804617,7.585248
1778048390933,GYRO,-0.1273653,0.14538582,0.4828886
1778048390942,ACCEL,-1.7359928,6.6329045,7.4177504
1778048390952,GYRO,-0.11117739,0.1065959,0.58062696
1778048390961,ACCEL,-1.4273187,6.71426,7.4380894
1778048390971,GYRO,-0.1404989,0.04214967,0.5891791
1778048390981,ACCEL,-1.477568,6.4965134,7.987242
1778048390990,GYRO,-0.051923506,-0.029016078,0.5531381
1778048391000,ACCEL,-1.7240287,6.1435723,8.724232
1778048391009,GYRO,0.18234314,0.051007207,0.5525272
1778048391019,ACCEL,-1.7120646,6.0526447,8.800801
1778048391029,GYRO,0.38606653,0.25595233,0.6395754
1778048391038,ACCEL,-1.3926228,6.15434,8.130812
1778048391047,GYRO,0.41722065,0.38728827,0.7828232
1778048391057,ACCEL,-0.56470615,6.003592,7.5673018
1778048391066,GYRO,0.30757043,0.36651886,0.88758653
1778048391076,ACCEL,0.0059820567,5.7403817,7.521838
1778048391086,GYRO,0.14202607,0.42363474,0.8872811
1778048391094,ACCEL,-0.13160525,5.690132,7.7383885
1778048391104,GYRO,-0.032986697,0.6090322,0.9080505
1778048391114,ACCEL,0.19860429,5.6685967,7.9357963
1778048391124,GYRO,-0.13469568,0.7195987,0.9477567
1778048391133,ACCEL,1.0432707,5.7834525,8.04108
1778048391143,GYRO,-0.067195125,0.69149894,0.8616248
1778048391152,ACCEL,1.5493526,5.912665,7.948957
1778048391162,GYRO,0.041844238,0.6090322,0.64751667
1778048391171,ACCEL,1.4045869,5.9641104,7.8281193
1778048391181,GYRO,0.07299834,0.52626,0.46883872
1778048391190,ACCEL,1.2346965,6.2201424,7.618747
1778048391200,GYRO,0.065667965,0.4386009,0.35796675
1778048391209,ACCEL,0.910469,5.989235,7.63789
1778048391219,GYRO,0.050396346,0.43127054,0.3442223
1778048391229,ACCEL,0.62093747,6.1160545,7.6570325
1778048391238,GYRO,0.076358095,0.6035344,0.30573782
1778048391248,ACCEL,1.0731809,6.759724,7.271788
1778048391258,GYRO,0.1310305,0.6667589,0.118507765
1778048391267,ACCEL,1.4213367,6.3517475,7.6019974
1778048391276,GYRO,0.32253662,0.5763509,0.02443459
1778048391288,ACCEL,1.2909278,5.623133,7.664211
1778048391296,GYRO,0.5204568,0.37048948,0.13805544
1778048391305,ACCEL,1.625923,5.09073,8.126026
1778048391314,GYRO,0.6349939,0.31917685,0.3262018
1778048391324,ACCEL,2.2097716,5.1086764,8.602198
1778048391334,GYRO,0.65698504,0.45387253,0.4725039
1778048391343,ACCEL,3.0616167,5.85763,7.9310107
1778048391353,GYRO,0.6740893,0.27427828,0.4422661
1778048391362,ACCEL,3.4229329,6.303891,7.847262
1778048391372,GYRO,0.76327556,0.02443459,0.2950477
1778048391382,ACCEL,3.1752756,6.02752,7.879565
1778048391391,GYRO,0.75655603,0.042760536,0.18723005
1778048391400,ACCEL,2.7672994,5.790631,7.30768
1778048391410,GYRO,0.5696314,0.18509203,0.19975278
1778048391420,ACCEL,2.638087,6.056234,6.762117
1778048391429,GYRO,0.31062475,0.29779658,0.25900668
1778048391439,ACCEL,2.2947168,6.410372,6.3601227
1778048391449,GYRO,0.13775001,0.21166465,0.24617851
1778048391458,ACCEL,1.8173488,6.513263,6.0957155
1778048391467,GYRO,-0.011606431,0.029016078,0.2535089
1778048391477,ACCEL,1.8125632,6.768099,6.0227346
1778048391487,GYRO,-0.25809038,-0.07238748,0.23212862
1778048391496,ACCEL,1.7204394,6.8805614,6.1100726
1778048391505,GYRO,-0.47586367,-0.076052666,0.15729769
1778048391515,ACCEL,1.3627125,6.4761744,6.373283
