Timestamp,Sensor_Type,X,Y,Z
1778048058594,ACCEL,-0.076570325,4.8095737,9.103494
1778048058604,GYRO,-0.21868959,0.09758565,-0.19960007
1778048058613,ACCEL,-0.36131623,4.625326,8.913264
1778048058623,GYRO,-0.24159703,0.063377224,-0.2554942
1778048058632,ACCEL,-0.3397808,4.4518466,8.566305
1778048058644,GYRO,-0.24678937,-0.054519683,-0.29184064
1778048058652,ACCEL,0.08733802,4.625326,8.708678
1778048058661,GYRO,-0.25809038,-0.07651082,-0.39385507
1778048058671,ACCEL,0.2883351,4.910072,8.831908
1778048058680,GYRO,-0.2950477,-0.056046844,-0.57864165
1778048058690,ACCEL,0.058624156,4.847859,8.665607
1778048058699,GYRO,-0.29962918,-0.14462224,-0.73960453
1778048058709,ACCEL,-0.13399807,4.341777,8.645268
1778048058718,GYRO,-0.28038692,-0.21517712,-0.7628174
1778048058728,ACCEL,-0.33379877,3.804588,8.426325
1778048058738,GYRO,-0.29382595,-0.31383178,-0.63117605
1778048058747,ACCEL,-0.62452674,3.7674992,8.362915
1778048058756,GYRO,-0.30757043,-0.3715585,-0.46349365
1778048058766,ACCEL,-0.16031912,4.6911287,8.127222
1778048058776,GYRO,-0.28893903,-0.5416843,-0.57741994
1778048058785,ACCEL,0.29671,4.322634,8.52443
1778048058795,GYRO,-0.30329436,-0.56062114,-0.80771595
1778048058805,ACCEL,-0.62093747,3.4791641,8.677571
1778048058814,GYRO,-0.20861033,-0.6531672,-0.65774864
1778048058823,ACCEL,-0.98584294,3.5533416,8.126026
1778048058833,GYRO,-0.06994402,-0.881936,-0.43233955
1778048058842,ACCEL,-0.57427746,3.3176486,8.49811
1778048058852,GYRO,-0.042760536,-0.8474222,-0.2206749
1778048058862,ACCEL,-0.5706882,3.3212378,9.926624
1778048058871,GYRO,-0.10690133,-0.3327686,-0.010537418
1778048058880,ACCEL,-0.80997044,3.4983068,10.867004
1778048058890,GYRO,-0.13377939,0.23441936,0.1357647
1778048058900,ACCEL,0.31585258,4.5391846,9.728021
1778048058909,GYRO,-0.108123064,0.44516772,-0.041691523
1778048058919,ACCEL,0.9200403,4.3944187,8.539984
1778048058929,GYRO,-0.05650499,0.23961172,-0.30802858
1778048058939,ACCEL,-0.2117648,3.4624143,8.60459
1778048058948,GYRO,-0.05650499,0.025198173,-0.23961172
1778048058957,ACCEL,-1.0289137,3.12383,9.270991
1778048058967,GYRO,-0.08796453,0.1339321,0.009926553
1778048058976,ACCEL,-0.7812566,3.3284163,9.873982
