Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777902449529,CLICK,0,0,com.mele.logger
1777902450682,CLICK,0,0,com.sec.android.app.launcher
1777902452729,SCROLL,168,0,com.ss.android.ugc.trill
1777902474278,SCROLL,0,0,com.ss.android.ugc.trill
1777902474693,SCROLL,0,0,com.ss.android.ugc.trill
1777902506035,SCROLL,0,847,com.ss.android.ugc.trill
1777902506140,SCROLL,0,2042,com.ss.android.ugc.trill
1777902506258,SCROLL,0,2049,com.ss.android.ugc.trill
1777902537554,SCROLL,0,2872,com.ss.android.ugc.trill
1777902537658,SCROLL,0,4090,com.ss.android.ugc.trill
1777902537774,SCROLL,0,4098,com.ss.android.ugc.trill
1777902538935,SCROLL,0,5909,com.ss.android.ugc.trill
1777902539044,SCROLL,0,6147,com.ss.android.ugc.trill
1777902558888,SCROLL,0,6934,com.ss.android.ugc.trill
1777902558992,SCROLL,0,8182,com.ss.android.ugc.trill
1777902559103,SCROLL,0,8196,com.ss.android.ugc.trill
1777902586149,SCROLL,0,10061,com.ss.android.ugc.trill
1777902586255,SCROLL,0,10245,com.ss.android.ugc.trill
1777902634209,SCROLL,0,11766,com.ss.android.ugc.trill
1777902634312,SCROLL,0,12289,com.ss.android.ugc.trill
1777902634418,SCROLL,0,12294,com.ss.android.ugc.trill
1777902636302,SCROLL,446,0,com.ss.android.ugc.trill
1777902636405,SCROLL,849,0,com.ss.android.ugc.trill
1777902636508,SCROLL,1023,0,com.ss.android.ugc.trill
1777902636615,SCROLL,1072,0,com.ss.android.ugc.trill
1777902636723,SCROLL,1080,0,com.ss.android.ugc.trill
1777902640488,SCROLL,1607,0,com.ss.android.ugc.trill
1777902640596,SCROLL,1966,0,com.ss.android.ugc.trill
1777902640696,SCROLL,2115,0,com.ss.android.ugc.trill
1777902640804,SCROLL,2153,0,com.ss.android.ugc.trill
1777902640905,SCROLL,2160,0,com.ss.android.ugc.trill
1777902641990,SCROLL,2722,0,com.ss.android.ugc.trill
1777902642098,SCROLL,3078,0,com.ss.android.ugc.trill
1777902642206,SCROLL,3205,0,com.ss.android.ugc.trill
1777902642314,SCROLL,3235,0,com.ss.android.ugc.trill
1777902642416,SCROLL,3240,0,com.ss.android.ugc.trill
1777902649039,SCROLL,3674,0,com.ss.android.ugc.trill
1777902649149,SCROLL,4107,0,com.ss.android.ugc.trill
1777902649256,SCROLL,4268,0,com.ss.android.ugc.trill
1777902649366,SCROLL,4313,0,com.ss.android.ugc.trill
1777902649472,SCROLL,4320,0,com.ss.android.ugc.trill
1777902650080,SCROLL,53,0,com.ss.android.ugc.trill
1777902650187,SCROLL,10,0,com.ss.android.ugc.trill
1777902650290,SCROLL,2,0,com.ss.android.ugc.trill
1777902650425,SCROLL,0,0,com.ss.android.ugc.trill
1777902650671,SCROLL,0,0,com.ss.android.ugc.trill
1777902650733,SCROLL,0,0,com.ss.android.ugc.trill
1777902651366,SCROLL,0,0,com.ss.android.ugc.trill
1777902654953,SCROLL,0,13787,com.ss.android.ugc.trill
1777902655042,SCROLL,0,0,com.ss.android.ugc.trill
1777902655054,SCROLL,0,14341,com.ss.android.ugc.trill
1777902655161,SCROLL,0,14343,com.ss.android.ugc.trill
1777902660066,SCROLL,0,0,com.ss.android.ugc.trill
1777902703863,SCROLL,0,15434,com.ss.android.ugc.trill
1777902703969,SCROLL,0,16384,com.ss.android.ugc.trill
1777902704094,SCROLL,0,16392,com.ss.android.ugc.trill
1777902710137,SCROLL,0,17886,com.ss.android.ugc.trill
1777902710245,SCROLL,0,18439,com.ss.android.ugc.trill
1777902710350,SCROLL,0,18441,com.ss.android.ugc.trill
1777902715552,SCROLL,0,18474,com.ss.android.ugc.trill
1777902715658,SCROLL,0,18494,com.ss.android.ugc.trill
1777902715765,SCROLL,0,18517,com.ss.android.ugc.trill
1777902715867,SCROLL,0,20212,com.ss.android.ugc.trill
1777902715977,SCROLL,0,20490,com.ss.android.ugc.trill
1777902733346,SCROLL,0,20872,com.ss.android.ugc.trill
1777902733448,SCROLL,0,22516,com.ss.android.ugc.trill
1777902733563,SCROLL,0,22539,com.ss.android.ugc.trill
1777902754547,SCROLL,0,22552,com.ss.android.ugc.trill
1777902754737,SCROLL,0,22534,com.ss.android.ugc.trill
1777902754847,SCROLL,0,22525,com.ss.android.ugc.trill
1777902754965,SCROLL,0,22511,com.ss.android.ugc.trill
1777902755069,SCROLL,0,22537,com.ss.android.ugc.trill
1777902755175,SCROLL,0,22539,com.ss.android.ugc.trill
1777902755606,SCROLL,0,22562,com.ss.android.ugc.trill
1777902755779,SCROLL,0,22633,com.ss.android.ugc.trill
1777902755882,SCROLL,0,24215,com.ss.android.ugc.trill
1777902755990,SCROLL,0,24587,com.ss.android.ugc.trill
1777902756097,SCROLL,0,24588,com.ss.android.ugc.trill
1777902766612,CLICK,0,0,com.sec.android.app.launcher
