Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777550363776,CLICK,0,0,com.mele.logger
1777550365914,CLICK,0,0,com.sec.android.app.launcher
1777550368284,CLICK,0,0,com.ss.android.ugc.trill
1777550369331,SCROLL,0,0,com.ss.android.ugc.trill
1777550369405,SCROLL,0,0,com.ss.android.ugc.trill
1777550371725,CLICK,0,0,com.ss.android.ugc.trill
1777550374587,SCROLL,0,1103,com.ss.android.ugc.trill
1777550374686,SCROLL,0,2042,com.ss.android.ugc.trill
1777550374815,SCROLL,0,2049,com.ss.android.ugc.trill
1777550375626,SCROLL,0,3218,com.ss.android.ugc.trill
1777550375732,SCROLL,0,4091,com.ss.android.ugc.trill
1777550376005,SCROLL,0,4098,com.ss.android.ugc.trill
1777550376596,SCROLL,0,5903,com.ss.android.ugc.trill
1777550376708,SCROLL,0,6147,com.ss.android.ugc.trill
1777550377391,SCROLL,0,7963,com.ss.android.ugc.trill
1777550377500,SCROLL,0,8196,com.ss.android.ugc.trill
1777550378716,SCROLL,0,10000,com.ss.android.ugc.trill
1777550378821,SCROLL,0,10244,com.ss.android.ugc.trill
1777550378955,SCROLL,0,10245,com.ss.android.ugc.trill
1777550379901,SCROLL,0,11671,com.ss.android.ugc.trill
1777550380025,SCROLL,0,12293,com.ss.android.ugc.trill
1777550380227,SCROLL,0,12294,com.ss.android.ugc.trill
1777550381028,SCROLL,0,13841,com.ss.android.ugc.trill
1777550381152,SCROLL,0,14342,com.ss.android.ugc.trill
1777550381264,SCROLL,0,14343,com.ss.android.ugc.trill
1777550382003,SCROLL,0,14429,com.ss.android.ugc.trill
1777550382108,SCROLL,0,14442,com.ss.android.ugc.trill
1777550382301,SCROLL,0,14443,com.ss.android.ugc.trill
1777550382417,SCROLL,0,14442,com.ss.android.ugc.trill
1777550382558,SCROLL,0,14346,com.ss.android.ugc.trill
1777550382660,SCROLL,0,14343,com.ss.android.ugc.trill
1777550383330,SCROLL,0,14560,com.ss.android.ugc.trill
1777550383438,SCROLL,0,16266,com.ss.android.ugc.trill
1777550383544,SCROLL,0,16392,com.ss.android.ugc.trill
