Timestamp,Sensor_Type,X,Y,Z
1777550363777,ACCEL,-1.3375878,7.2753773,6.550352
1777550363787,GYRO,-0.46761698,0.020616686,-0.09407318
1777550363796,ACCEL,-1.1282159,6.9320073,7.003792
1777550363805,GYRO,-0.36468628,0.08720095,-0.09040799
1777550363814,ACCEL,-1.105484,6.9702926,6.7836523
1777550363825,GYRO,-0.2593121,0.020005822,-0.074830934
1777550363834,ACCEL,-1.1114662,7.1389866,6.619744
1777550363843,GYRO,-0.22876886,-0.007177661,0.0018325944
1777550363853,ACCEL,-0.56829536,7.682157,6.3158555
1777550363862,GYRO,-0.28435755,-0.053603385,-0.07819069
1777550363872,ACCEL,-0.73459655,7.769495,6.5682983
1777550363881,GYRO,-0.3252855,0.021532983,-0.16523892
1777550363891,ACCEL,-1.0707881,7.4333034,6.77767
1777550363900,GYRO,-0.27947062,0.17088942,-0.20066908
1777550363910,ACCEL,-1.3567305,7.159325,6.283552
1777550363919,GYRO,-0.29199335,0.22617269,-0.2159407
1777550363929,ACCEL,-1.6642082,7.0061846,5.849255
1777550363939,GYRO,-0.4798343,0.16386448,-0.13897173
1777550363948,ACCEL,-1.524228,7.23111,6.1902323
1777550363958,GYRO,-0.6960804,0.14034618,-0.051007207
1777550363967,ACCEL,-1.1102697,7.2490563,7.2705917
1777550363977,GYRO,-0.69638586,0.1754709,-0.06994402
1777550363986,ACCEL,-1.0863415,6.826723,7.7647095
1777550363996,GYRO,-0.66126114,0.36147922,-0.13347395
1777550364006,ACCEL,-1.6881363,6.521638,7.6402826
1777550364015,GYRO,-0.6685915,0.46440995,-0.034819294
1777550364025,ACCEL,-1.7611175,6.7058854,7.704889
1777550364034,GYRO,-0.5207622,0.31230462,-0.024740024
1777550364044,ACCEL,-1.477568,6.5288167,7.914261
1777550364053,GYRO,-0.29626942,0.10827578,-0.047952887
1777550364063,ACCEL,-1.3866407,6.3792653,8.250452
1777550364072,GYRO,-0.09651663,0.11835505,0.004581486
1777550364082,ACCEL,-1.3722838,6.410372,7.8484583
1777550364092,GYRO,0.0051923506,0.21181737,0.033902995
1777550364101,ACCEL,-1.6007984,6.3050876,7.5529447
1777550364110,GYRO,0.022296565,0.31566438,0.04734202
1777550364120,ACCEL,-1.5134603,6.524031,7.2789664
1777550364129,GYRO,-0.049480047,0.39538223,0.056810424
1777550364140,ACCEL,-1.4344971,6.735796,6.916454
1777550364149,GYRO,-0.051923506,0.31719154,-0.008857539
1777550364158,ACCEL,-1.6701902,6.6484575,7.1018977
1777550364167,GYRO,0.026572619,0.25641048,-0.045509428
1777550364177,ACCEL,-1.9549361,6.3541408,6.91765
1777550364187,GYRO,-0.051923506,0.39752024,-0.016187917
1777550364196,ACCEL,-1.8376877,6.306284,6.4737816
1777550364206,GYRO,-0.17287473,0.44211337,0.033902995
1777550364215,ACCEL,-1.6354942,6.5431733,6.5371914
1777550364225,GYRO,-0.30543238,0.44822204,-0.0012217296
1777550364235,ACCEL,-2.0877378,6.1627145,7.422536
1777550364244,GYRO,-0.2696968,0.41126472,-0.021380268
1777550364254,ACCEL,-2.6428726,5.761917,7.982456
1777550364264,GYRO,-0.1744019,0.48059785,0.0070249448
1777550364273,ACCEL,-3.3379877,5.56092,7.416554
1777550364282,GYRO,-0.094378605,0.5392409,0.21930045
1777550364292,ACCEL,-2.8749764,6.0454664,6.820741
1777550364301,GYRO,0.18631376,0.2545779,0.38881543
1777550364311,ACCEL,-1.2167503,7.099505,6.418747
1777550364321,GYRO,0.4138609,-0.12660173,0.194255
1777550364330,ACCEL,-0.9702896,6.5647087,6.7022963
1777550364339,GYRO,0.29199335,0.03894263,0.07574723
1777550364349,ACCEL,-2.1690936,6.166304,6.3134627
1777550364359,GYRO,0.17776164,-0.03497201,0.07238748
