Timestamp,Event_Type,ScrollDeltaX,ScrollDeltaY,PackageName
1777992752980,CLICK,0,0,com.mele.logger
1777992754433,CLICK,0,0,com.sec.android.app.launcher
1777992755714,SCROLL,0,1247887,com.ss.android.ugc.trill
1777992755749,CLICK,0,0,com.ss.android.ugc.trill
1777992755824,SCROLL,0,1247906,com.ss.android.ugc.trill
1777992756041,SCROLL,0,1247868,com.ss.android.ugc.trill
1777992756148,SCROLL,0,1247821,com.ss.android.ugc.trill
1777992756334,SCROLL,0,31,com.ss.android.ugc.trill
1777992756439,SCROLL,0,1,com.ss.android.ugc.trill
1777992756545,SCROLL,0,0,com.ss.android.ugc.trill
1777992757501,SCROLL,0,1858,com.ss.android.ugc.trill
1777992757605,SCROLL,0,2049,com.ss.android.ugc.trill
1777992758227,SCROLL,0,3434,com.ss.android.ugc.trill
1777992758745,SCROLL,0,4098,com.ss.android.ugc.trill
1777992759027,SCROLL,0,6025,com.ss.android.ugc.trill
1777992759165,SCROLL,0,6147,com.ss.android.ugc.trill
1777992759729,SCROLL,0,6267,com.ss.android.ugc.trill
1777992759833,SCROLL,0,6273,com.ss.android.ugc.trill
1777992759957,SCROLL,0,6275,com.ss.android.ugc.trill
1777992760124,SCROLL,0,6246,com.ss.android.ugc.trill
1777992760228,SCROLL,0,6150,com.ss.android.ugc.trill
1777992760334,SCROLL,0,6147,com.ss.android.ugc.trill
1777992771473,SCROLL,0,7843,com.ss.android.ugc.trill
1777992771579,SCROLL,0,8194,com.ss.android.ugc.trill
1777992771683,SCROLL,0,8196,com.ss.android.ugc.trill
1777992773351,SCROLL,0,8239,com.ss.android.ugc.trill
1777992773460,SCROLL,0,8251,com.ss.android.ugc.trill
1777992773633,SCROLL,0,8255,com.ss.android.ugc.trill
1777992773777,SCROLL,0,8257,com.ss.android.ugc.trill
1777992773987,SCROLL,0,8310,com.ss.android.ugc.trill
1777992774093,SCROLL,0,9990,com.ss.android.ugc.trill
1777992774203,SCROLL,0,10245,com.ss.android.ugc.trill
1777992793659,SCROLL,0,11930,com.ss.android.ugc.trill
1777992793767,SCROLL,0,12293,com.ss.android.ugc.trill
1777992793874,SCROLL,0,12294,com.ss.android.ugc.trill
1777992794567,SCROLL,0,13869,com.ss.android.ugc.trill
1777992794677,SCROLL,0,14342,com.ss.android.ugc.trill
1777992794788,SCROLL,0,14343,com.ss.android.ugc.trill
1777992798223,SCROLL,0,15682,com.ss.android.ugc.trill
1777992798331,SCROLL,0,16388,com.ss.android.ugc.trill
1777992798443,SCROLL,0,16392,com.ss.android.ugc.trill
1777992823712,SCROLL,0,16428,com.ss.android.ugc.trill
1777992823820,SCROLL,0,16448,com.ss.android.ugc.trill
1777992823936,SCROLL,0,16465,com.ss.android.ugc.trill
1777992824036,SCROLL,0,16525,com.ss.android.ugc.trill
1777992824141,SCROLL,0,16703,com.ss.android.ugc.trill
1777992824245,SCROLL,0,18380,com.ss.android.ugc.trill
1777992824394,SCROLL,0,18441,com.ss.android.ugc.trill
1777992837278,SCROLL,0,18468,com.ss.android.ugc.trill
1777992837418,SCROLL,0,18471,com.ss.android.ugc.trill
1777992837535,SCROLL,0,18474,com.ss.android.ugc.trill
1777992837744,SCROLL,0,18459,com.ss.android.ugc.trill
1777992837850,SCROLL,0,18453,com.ss.android.ugc.trill
1777992838078,SCROLL,0,18442,com.ss.android.ugc.trill
1777992838186,SCROLL,0,18438,com.ss.android.ugc.trill
1777992838302,SCROLL,0,18437,com.ss.android.ugc.trill
1777992838409,SCROLL,0,18431,com.ss.android.ugc.trill
1777992838527,SCROLL,0,18426,com.ss.android.ugc.trill
1777992838650,SCROLL,0,18423,com.ss.android.ugc.trill
1777992838780,SCROLL,0,18429,com.ss.android.ugc.trill
1777992838891,SCROLL,0,18432,com.ss.android.ugc.trill
1777992839004,SCROLL,0,18439,com.ss.android.ugc.trill
1777992839111,SCROLL,0,18441,com.ss.android.ugc.trill
1777992842116,SCROLL,0,18480,com.ss.android.ugc.trill
1777992842222,SCROLL,0,18504,com.ss.android.ugc.trill
1777992842325,SCROLL,0,18545,com.ss.android.ugc.trill
1777992842435,SCROLL,0,18600,com.ss.android.ugc.trill
1777992842541,SCROLL,0,19976,com.ss.android.ugc.trill
1777992842650,SCROLL,0,20488,com.ss.android.ugc.trill
1777992842759,SCROLL,0,20490,com.ss.android.ugc.trill
1777992920167,SCROLL,0,20510,com.ss.android.ugc.trill
1777992920272,SCROLL,0,20521,com.ss.android.ugc.trill
1777992920426,SCROLL,0,20526,com.ss.android.ugc.trill
1777992920532,SCROLL,0,20681,com.ss.android.ugc.trill
1777992920653,SCROLL,0,22509,com.ss.android.ugc.trill
1777992920777,SCROLL,0,22539,com.ss.android.ugc.trill
1777992932122,SCROLL,0,22576,com.ss.android.ugc.trill
1777992932230,SCROLL,0,22595,com.ss.android.ugc.trill
1777992932340,SCROLL,0,22645,com.ss.android.ugc.trill
1777992932446,SCROLL,0,24520,com.ss.android.ugc.trill
1777992932562,SCROLL,0,24588,com.ss.android.ugc.trill
1777992935392,SCROLL,0,25672,com.ss.android.ugc.trill
1777992935496,SCROLL,0,26629,com.ss.android.ugc.trill
1777992935618,SCROLL,0,26637,com.ss.android.ugc.trill
1777992942985,SCROLL,0,26668,com.ss.android.ugc.trill
1777992943093,SCROLL,0,26733,com.ss.android.ugc.trill
1777992943201,SCROLL,0,26748,com.ss.android.ugc.trill
1777992943361,SCROLL,0,26771,com.ss.android.ugc.trill
1777992943467,SCROLL,0,26785,com.ss.android.ugc.trill
1777992943628,SCROLL,0,26836,com.ss.android.ugc.trill
1777992943735,SCROLL,0,26644,com.ss.android.ugc.trill
1777992943843,SCROLL,0,26637,com.ss.android.ugc.trill
1777992944335,SCROLL,0,28177,com.ss.android.ugc.trill
1777992944443,SCROLL,0,28684,com.ss.android.ugc.trill
1777992944553,SCROLL,0,28686,com.ss.android.ugc.trill
1777992949283,SCROLL,0,30211,com.ss.android.ugc.trill
1777992949392,SCROLL,0,30733,com.ss.android.ugc.trill
1777992949502,SCROLL,0,30735,com.ss.android.ugc.trill
1777992956587,SCROLL,0,30769,com.ss.android.ugc.trill
1777992956690,SCROLL,0,30772,com.ss.android.ugc.trill
1777992957059,SCROLL,0,30774,com.ss.android.ugc.trill
1777992957251,SCROLL,0,30792,com.ss.android.ugc.trill
1777992957630,SCROLL,0,30796,com.ss.android.ugc.trill
1777992957751,SCROLL,0,30798,com.ss.android.ugc.trill
1777992957986,SCROLL,0,30801,com.ss.android.ugc.trill
1777992958152,SCROLL,0,30802,com.ss.android.ugc.trill
1777992958316,SCROLL,0,30815,com.ss.android.ugc.trill
1777992958421,SCROLL,0,30837,com.ss.android.ugc.trill
1777992958530,SCROLL,0,30837,com.ss.android.ugc.trill
1777992958638,SCROLL,0,30736,com.ss.android.ugc.trill
1777992958751,SCROLL,0,30735,com.ss.android.ugc.trill
1777992959189,SCROLL,0,32028,com.ss.android.ugc.trill
1777992959293,SCROLL,0,32776,com.ss.android.ugc.trill
1777992959400,SCROLL,0,32784,com.ss.android.ugc.trill
1777992965946,SCROLL,0,32825,com.ss.android.ugc.trill
1777992966054,SCROLL,0,32831,com.ss.android.ugc.trill
1777992966412,SCROLL,0,32840,com.ss.android.ugc.trill
1777992966538,SCROLL,0,32893,com.ss.android.ugc.trill
1777992966658,SCROLL,0,33586,com.ss.android.ugc.trill
1777992966763,SCROLL,0,34825,com.ss.android.ugc.trill
1777992966885,SCROLL,0,34833,com.ss.android.ugc.trill
1777992975693,CLICK,0,0,com.ss.android.ugc.trill
1777992978171,CLICK,0,0,com.ss.android.ugc.trill
1777992980689,SCROLL,0,35056,com.ss.android.ugc.trill
1777992980796,SCROLL,0,36795,com.ss.android.ugc.trill
1777992980938,SCROLL,0,36882,com.ss.android.ugc.trill
1777992983703,SCROLL,0,36726,com.ss.android.ugc.trill
1777992983808,SCROLL,0,36878,com.ss.android.ugc.trill
1777992983918,SCROLL,0,36882,com.ss.android.ugc.trill
1777992986669,SCROLL,0,36947,com.ss.android.ugc.trill
1777992986775,SCROLL,0,36953,com.ss.android.ugc.trill
1777992986905,SCROLL,0,36883,com.ss.android.ugc.trill
1777992987014,SCROLL,0,36791,com.ss.android.ugc.trill
1777992987118,SCROLL,0,35334,com.ss.android.ugc.trill
1777992987228,SCROLL,0,34835,com.ss.android.ugc.trill
1777992987337,SCROLL,0,34833,com.ss.android.ugc.trill
1777993034059,SCROLL,0,34869,com.ss.android.ugc.trill
1777993034281,SCROLL,0,34865,com.ss.android.ugc.trill
1777993034473,SCROLL,0,34863,com.ss.android.ugc.trill
1777993034707,SCROLL,0,34864,com.ss.android.ugc.trill
1777993035292,SCROLL,0,34865,com.ss.android.ugc.trill
1777993035416,SCROLL,0,34873,com.ss.android.ugc.trill
1777993035552,SCROLL,0,34889,com.ss.android.ugc.trill
1777993035657,SCROLL,0,34895,com.ss.android.ugc.trill
1777993035774,SCROLL,0,34896,com.ss.android.ugc.trill
1777993037070,SCROLL,0,34851,com.ss.android.ugc.trill
1777993037177,SCROLL,0,34833,com.ss.android.ugc.trill
1777993038834,SCROLL,0,34864,com.ss.android.ugc.trill
1777993038936,SCROLL,0,34873,com.ss.android.ugc.trill
1777993039433,SCROLL,0,34839,com.ss.android.ugc.trill
1777993039540,SCROLL,0,34833,com.ss.android.ugc.trill
1777993045030,SCROLL,0,34909,com.ss.android.ugc.trill
1777993045137,SCROLL,0,34985,com.ss.android.ugc.trill
1777993045322,SCROLL,0,35383,com.ss.android.ugc.trill
1777993045427,SCROLL,0,36875,com.ss.android.ugc.trill
1777993045543,SCROLL,0,36882,com.ss.android.ugc.trill
1777993049762,SCROLL,0,36918,com.ss.android.ugc.trill
1777993049870,SCROLL,0,36945,com.ss.android.ugc.trill
1777993049978,SCROLL,0,36954,com.ss.android.ugc.trill
1777993050088,SCROLL,0,36969,com.ss.android.ugc.trill
1777993050202,SCROLL,0,37950,com.ss.android.ugc.trill
